SURVEY_DATE,SEASON,SKY_CONDITION_CODE,BUILDING_NAME,BUILDING_CODE,FACADE,SURVEY_START_TIME,SURVEY_END_TIME,SURVEYOR,EVIDENCE_FOUND,TYPE_OF_COLLISION,COLLISION_TYPE_CATEGORY,GROUND_OR_WINDOW,NUMBER_OF_FEATHERS,SPECIES_ID,CODE,TAXONOMIC_GROUPING
2019-09-16,Fall,1,Michael Williams Building,MWB,MWB1,14:15,14:35,JO,N,none,n,n,n,NA,2019-09-16 MWB1 NA,
2019-09-16,Fall,1,Michael Williams Building,MWB,MWB10,14:15,14:35,JO,N,none,n,n,n,NA,2019-09-16 MWB10 NA,
2019-09-16,Fall,1,Michael Williams Building,MWB,MWB2,14:15,14:35,JO,N,none,n,n,n,NA,2019-09-16 MWB2 NA,
2019-09-16,Fall,1,Michael Williams Building,MWB,MWB3,14:15,14:35,JO,N,none,n,n,n,NA,2019-09-16 MWB3 NA,
2019-09-16,Fall,1,Michael Williams Building,MWB,MWB4,14:15,14:35,JO,N,none,n,n,n,NA,2019-09-16 MWB4 NA,
2019-09-16,Fall,1,Michael Williams Building,MWB,MWB5,14:15,14:35,JO,N,none,n,n,n,NA,2019-09-16 MWB5 NA,
2019-09-16,Fall,1,Michael Williams Building,MWB,MWB6,14:15,14:35,JO,N,none,n,n,n,NA,2019-09-16 MWB6 NA,
2019-09-16,Fall,1,Michael Williams Building,MWB,MWB7,14:15,14:35,JO,N,none,n,n,n,NA,2019-09-16 MWB7 NA,
2019-09-16,Fall,1,Michael Williams Building,MWB,MWB8,14:15,14:35,JO,N,none,n,n,n,NA,2019-09-16 MWB8 NA,
2019-09-16,Fall,1,Michael Williams Building,MWB,MWB9,14:15,14:35,JO,N,none,n,n,n,NA,2019-09-16 MWB9 NA,
2019-09-16,Fall,1,David Turpin Building,DTB,DTB1,14:40,14:55,JO,N,none,n,n,n,NA,2019-09-16 DTB1 NA,
2019-09-16,Fall,1,David Turpin Building,DTB,DTB2,14:40,14:55,JO,Y,feather smear,s,w,1,unknown,2019-09-16 DTB2 unknown,
2019-09-16,Fall,1,David Turpin Building,DTB,DTB3,14:40,14:55,JO,N,none,n,n,n,NA,2019-09-16 DTB3 NA,
2019-09-16,Fall,1,David Turpin Building,DTB,DTB4,14:40,14:55,JO,N,none,n,n,n,NA,2019-09-16 DTB4 NA,
2019-09-16,Fall,1,David Turpin Building,DTB,DTB5,14:40,14:55,JO,N,none,n,n,n,NA,2019-09-16 DTB5 NA,
2019-09-16,Fall,1,David Turpin Building,DTB,DTB6,14:40,14:55,JO,N,none,n,n,n,NA,2019-09-16 DTB6 NA,
2019-09-16,Fall,1,David Turpin Building,DTB,DTB7,14:40,14:55,JO,N,none,n,n,n,NA,2019-09-16 DTB7 NA,
2019-09-16,Fall,1,David Turpin Building,DTB,DTB8,14:40,14:55,JO,N,none,n,n,n,NA,2019-09-16 DTB8 NA,
2019-09-16,Fall,1,David Turpin Building,DTB,DTB9,14:40,14:55,JO,N,none,n,n,n,NA,2019-09-16 DTB9 NA,
2019-09-16,Fall,1,Fine Arts Building,FIA,FIA1,15:11,15:27,JO,N,none,n,n,n,NA,2019-09-16 FIA1 NA,
2019-09-16,Fall,1,Fine Arts Building,FIA,FIA2,15:11,15:27,JO,N,none,n,n,n,NA,2019-09-16 FIA2 NA,
2019-09-16,Fall,1,Fine Arts Building,FIA,FIA3,15:11,15:27,JO,N,none,n,n,n,NA,2019-09-16 FIA3 NA,
2019-09-16,Fall,1,Fine Arts Building,FIA,FIA4,15:11,15:27,JO,N,none,n,n,n,NA,2019-09-16 FIA4 NA,
2019-09-16,Fall,1,Fine Arts Building,FIA,FIA5,15:11,15:27,JO,N,none,n,n,n,NA,2019-09-16 FIA5 NA,
2019-09-16,Fall,1,Fine Arts Building,FIA,FIA6,15:11,15:27,JO,N,none,n,n,n,NA,2019-09-16 FIA6 NA,
2019-09-16,Fall,1,Fine Arts Building,FIA,FIA7,15:11,15:27,JO,N,none,n,n,n,NA,2019-09-16 FIA7 NA,
2019-09-16,Fall,1,Medical Sciences Building,MSB,MSB1,15:31,15:45,JO,N,none,n,n,n,NA,2019-09-16 MSB1 NA,
2019-09-16,Fall,1,Medical Sciences Building,MSB,MSB2,15:31,15:45,TB,Y,carcass,c,g+w,1,GCSP,2019-09-16 MSB2 GCSP,Sparrow
2019-09-16,Fall,1,Medical Sciences Building,MSB,MSB2,15:31,15:45,TB,Y,feather pile,f,g+w,10,SOSP,2019-09-16 MSB2 SOSP,Sparrow
2019-09-16,Fall,1,Medical Sciences Building,MSB,MSB3,15:31,15:45,JO,N,none,n,n,n,NA,2019-09-16 MSB3 NA,
2019-09-16,Fall,1,Medical Sciences Building,MSB,MSB4,15:31,15:45,JO,N,none,n,n,n,NA,2019-09-16 MSB4 NA,
2019-09-16,Fall,1,Medical Sciences Building,MSB,MSB5,15:31,15:45,JO,N,none,n,n,n,NA,2019-09-16 MSB5 NA,
2019-09-16,Fall,1,Medical Sciences Building,MSB,MSB6,15:31,15:45,JO,N,none,n,n,n,NA,2019-09-16 MSB6 NA,
2019-09-16,Fall,1,Medical Sciences Building,MSB,MSB7,15:31,15:45,JO,N,none,n,n,n,NA,2019-09-16 MSB7 NA,
2019-09-16,Fall,1,Engineering Office Wing,EOW,EOW1,16:07,16:25,JO,N,none,n,n,n,NA,2019-09-16 EOW1 NA,
2019-09-16,Fall,1,Engineering Office Wing,EOW,EOW2,16:07,16:25,JO,N,none,n,n,n,NA,2019-09-16 EOW2 NA,
2019-09-16,Fall,1,Engineering Office Wing,EOW,EOW3,16:07,16:25,JO,N,none,n,n,n,NA,2019-09-16 EOW3 NA,
2019-09-16,Fall,1,Engineering Office Wing,EOW,EOW4,16:07,16:25,JO,N,none,n,n,n,NA,2019-09-16 EOW4 NA,
2019-09-16,Fall,1,Engineering Office Wing,EOW,EOW5,16:07,16:25,JO,N,none,n,n,n,NA,2019-09-16 EOW5 NA,
2019-09-16,Fall,1,Engineering Office Wing,EOW,EOW6,16:07,16:25,JO,N,none,n,n,n,NA,2019-09-16 EOW6 NA,
2019-09-16,Fall,1,University Centre,UVC,UVC1,16:35,17:00,JO,N,none,n,n,n,NA,2019-09-16 UVC1 NA,
2019-09-16,Fall,1,University Centre,UVC,UVC10,16:35,17:00,JO,N,none,n,n,n,NA,2019-09-16 UVC10 NA,
2019-09-16,Fall,1,University Centre,UVC,UVC11,16:35,17:00,JO,N,none,n,n,n,NA,2019-09-16 UVC11 NA,
2019-09-16,Fall,1,University Centre,UVC,UVC2,16:35,17:00,JO,N,none,n,n,n,NA,2019-09-16 UVC2 NA,
2019-09-16,Fall,1,University Centre,UVC,UVC3,16:35,17:00,TB,Y,feather smear,s,w,1,unknown,2019-09-16 UVC3 unknown,
2019-09-16,Fall,1,University Centre,UVC,UVC4,16:35,17:00,JO,N,none,n,n,n,NA,2019-09-16 UVC4 NA,
2019-09-16,Fall,1,University Centre,UVC,UVC5,16:35,17:00,JO,N,none,n,n,n,NA,2019-09-16 UVC5 NA,
2019-09-16,Fall,1,University Centre,UVC,UVC6,16:35,17:00,JO,Y,feather smear,s,w,1,unknown,2019-09-16 UVC6 unknown,
2019-09-16,Fall,1,University Centre,UVC,UVC7,16:35,17:00,TB,N,none,n,n,n,NA,2019-09-16 UVC7 NA,
2019-09-16,Fall,1,University Centre,UVC,UVC8,16:35,17:00,JO,N,none,n,n,n,NA,2019-09-16 UVC8 NA,
2019-09-16,Fall,1,University Centre,UVC,UVC9,16:35,17:00,JO,N,none,n,n,n,NA,2019-09-16 UVC9 NA,
2019-09-17,Fall,6,University Centre,UVC,UVC1,14:17,14:35,JO,N,none,n,n,n,NA,2019-09-17 UVC1 NA,
2019-09-17,Fall,6,University Centre,UVC,UVC10,14:17,14:35,JO,N,none,n,n,n,NA,2019-09-17 UVC10 NA,
2019-09-17,Fall,6,University Centre,UVC,UVC11,14:17,14:35,JO,N,none,n,n,n,NA,2019-09-17 UVC11 NA,
2019-09-17,Fall,6,University Centre,UVC,UVC2,14:17,14:35,JO,N,none,n,n,n,NA,2019-09-17 UVC2 NA,
2019-09-17,Fall,6,University Centre,UVC,UVC3,14:17,14:35,JO,N,none,n,n,n,NA,2019-09-17 UVC3 NA,
2019-09-17,Fall,6,University Centre,UVC,UVC4,14:17,14:35,JO,N,none,n,n,n,NA,2019-09-17 UVC4 NA,
2019-09-17,Fall,6,University Centre,UVC,UVC5,14:17,14:35,JO,N,none,n,n,n,NA,2019-09-17 UVC5 NA,
2019-09-17,Fall,6,University Centre,UVC,UVC6,14:17,14:35,JO,N,none,n,n,n,NA,2019-09-17 UVC6 NA,
2019-09-17,Fall,6,University Centre,UVC,UVC7,14:17,14:35,TB,N,none,n,n,n,NA,2019-09-17 UVC7 NA,
2019-09-17,Fall,6,University Centre,UVC,UVC8,14:17,14:35,JO,N,none,n,n,n,NA,2019-09-17 UVC8 NA,
2019-09-17,Fall,6,University Centre,UVC,UVC9,14:17,14:35,JO,N,none,n,n,n,NA,2019-09-17 UVC9 NA,
2019-09-17,Fall,6,Engineering Office Wing,EOW,EOW1,14:41,14:54,JO,N,none,n,n,n,NA,2019-09-17 EOW1 NA,
2019-09-17,Fall,6,Engineering Office Wing,EOW,EOW2,14:41,14:54,JO,N,none,n,n,n,NA,2019-09-17 EOW2 NA,
2019-09-17,Fall,6,Engineering Office Wing,EOW,EOW3,14:41,14:54,JO,N,none,n,n,n,NA,2019-09-17 EOW3 NA,
2019-09-17,Fall,6,Engineering Office Wing,EOW,EOW4,14:41,14:54,JO,N,none,n,n,n,NA,2019-09-17 EOW4 NA,
2019-09-17,Fall,6,Engineering Office Wing,EOW,EOW5,14:41,14:54,JO,N,none,n,n,n,NA,2019-09-17 EOW5 NA,
2019-09-17,Fall,6,Engineering Office Wing,EOW,EOW6,14:41,14:54,JO,N,none,n,n,n,NA,2019-09-17 EOW6 NA,
2019-09-17,Fall,6,Medical Sciences Building,MSB,MSB1,14:56,15:06,JO,N,none,n,n,n,NA,2019-09-17 MSB1 NA,
2019-09-17,Fall,6,Medical Sciences Building,MSB,MSB2,14:56,15:06,JO,N,none,n,n,n,NA,2019-09-17 MSB2 NA,
2019-09-17,Fall,6,Medical Sciences Building,MSB,MSB3,14:56,15:06,JO,N,none,n,n,n,NA,2019-09-17 MSB3 NA,
2019-09-17,Fall,6,Medical Sciences Building,MSB,MSB4,14:56,15:06,TB,Y,feather smear,s,w,1,unknown,2019-09-17 MSB4 unknown,
2019-09-17,Fall,6,Medical Sciences Building,MSB,MSB5,14:56,15:06,JO,N,none,n,n,n,NA,2019-09-17 MSB5 NA,
2019-09-17,Fall,6,Medical Sciences Building,MSB,MSB6,14:56,15:06,JO,N,none,n,n,n,NA,2019-09-17 MSB6 NA,
2019-09-17,Fall,6,Medical Sciences Building,MSB,MSB7,14:56,15:06,JO,N,none,n,n,n,NA,2019-09-17 MSB7 NA,
2019-09-17,Fall,6,Fine Arts Building,FIA,FIA1,15:15,15:28,JO,N,none,n,n,n,NA,2019-09-17 FIA1 NA,
2019-09-17,Fall,6,Fine Arts Building,FIA,FIA2,15:15,15:28,JO,N,none,n,n,n,NA,2019-09-17 FIA2 NA,
2019-09-17,Fall,6,Fine Arts Building,FIA,FIA3,15:15,15:28,JO,N,none,n,n,n,NA,2019-09-17 FIA3 NA,
2019-09-17,Fall,6,Fine Arts Building,FIA,FIA4,15:15,15:28,JO,N,none,n,n,n,NA,2019-09-17 FIA4 NA,
2019-09-17,Fall,6,Fine Arts Building,FIA,FIA5,15:15,15:28,JO,N,none,n,n,n,NA,2019-09-17 FIA5 NA,
2019-09-17,Fall,6,Fine Arts Building,FIA,FIA6,15:15,15:28,JO,N,none,n,n,n,NA,2019-09-17 FIA6 NA,
2019-09-17,Fall,6,Fine Arts Building,FIA,FIA7,15:15,15:28,JO,N,none,n,n,n,NA,2019-09-17 FIA7 NA,
2019-09-17,Fall,6,David Turpin Building,DTB,DTB1,15:34,15:50,JO,N,none,n,n,n,NA,2019-09-17 DTB1 NA,
2019-09-17,Fall,6,David Turpin Building,DTB,DTB2,15:34,15:50,JO,N,none,n,n,n,NA,2019-09-17 DTB2 NA,
2019-09-17,Fall,6,David Turpin Building,DTB,DTB3,15:34,15:50,JO,Y,feather smear,s,w,1,unknown,2019-09-17 DTB3 unknown,
2019-09-17,Fall,6,David Turpin Building,DTB,DTB4,15:34,15:50,JO,N,none,n,n,n,NA,2019-09-17 DTB4 NA,
2019-09-17,Fall,6,David Turpin Building,DTB,DTB5,15:34,15:50,JO,N,none,n,n,n,NA,2019-09-17 DTB5 NA,
2019-09-17,Fall,6,David Turpin Building,DTB,DTB6,15:34,15:50,JO,N,none,n,n,n,NA,2019-09-17 DTB6 NA,
2019-09-17,Fall,6,David Turpin Building,DTB,DTB7,15:34,15:50,JO,N,none,n,n,n,NA,2019-09-17 DTB7 NA,
2019-09-17,Fall,6,David Turpin Building,DTB,DTB8,15:34,15:50,JO,N,none,n,n,n,NA,2019-09-17 DTB8 NA,
2019-09-17,Fall,6,David Turpin Building,DTB,DTB9,15:34,15:50,JO,N,none,n,n,n,NA,2019-09-17 DTB9 NA,
2019-09-17,Fall,6,Michael Williams Building,MWB,MWB1,15:54,16:10,JO,N,none,n,n,n,NA,2019-09-17 MWB1 NA,
2019-09-17,Fall,6,Michael Williams Building,MWB,MWB10,15:54,16:10,JO,N,none,n,n,n,NA,2019-09-17 MWB10 NA,
2019-09-17,Fall,6,Michael Williams Building,MWB,MWB2,15:54,16:10,JO,N,none,n,n,n,NA,2019-09-17 MWB2 NA,
2019-09-17,Fall,6,Michael Williams Building,MWB,MWB3,15:54,16:10,JO,N,none,n,n,n,NA,2019-09-17 MWB3 NA,
2019-09-17,Fall,6,Michael Williams Building,MWB,MWB4,15:54,16:10,JO,N,none,n,n,n,NA,2019-09-17 MWB4 NA,
2019-09-17,Fall,6,Michael Williams Building,MWB,MWB5,15:54,16:10,JO,N,none,n,n,n,NA,2019-09-17 MWB5 NA,
2019-09-17,Fall,6,Michael Williams Building,MWB,MWB6,15:54,16:10,JO,N,none,n,n,n,NA,2019-09-17 MWB6 NA,
2019-09-17,Fall,6,Michael Williams Building,MWB,MWB7,15:54,16:10,JO,N,none,n,n,n,NA,2019-09-17 MWB7 NA,
2019-09-17,Fall,6,Michael Williams Building,MWB,MWB8,15:54,16:10,JO,N,none,n,n,n,NA,2019-09-17 MWB8 NA,
2019-09-17,Fall,6,Michael Williams Building,MWB,MWB9,15:54,16:10,JO,N,none,n,n,n,NA,2019-09-17 MWB9 NA,
2019-09-18,Fall,0,Medical Sciences Building,MSB,MSB1,14:12,14:25,JO,N,none,n,n,n,NA,2019-09-18 MSB1 NA,
2019-09-18,Fall,0,Medical Sciences Building,MSB,MSB2,14:12,14:25,TB,Y,carcass,c,g,n,ORJU,2019-09-18 MSB2 ORJU,Sparrow
2019-09-18,Fall,0,Medical Sciences Building,MSB,MSB3,14:12,14:25,JO,N,none,n,n,n,NA,2019-09-18 MSB3 NA,
2019-09-18,Fall,0,Medical Sciences Building,MSB,MSB4,14:12,14:25,TB,Y,feather smear,s,w,1,unknown,2019-09-18 MSB4 unknown,
2019-09-18,Fall,0,Medical Sciences Building,MSB,MSB5,14:12,14:25,JO,N,none,n,n,n,NA,2019-09-18 MSB5 NA,
2019-09-18,Fall,0,Medical Sciences Building,MSB,MSB6,14:12,14:25,JO,N,none,n,n,n,NA,2019-09-18 MSB6 NA,
2019-09-18,Fall,0,Medical Sciences Building,MSB,MSB7,14:12,14:25,TB,Y,carcass,c,g,n,GCSP,2019-09-18 MSB7 GCSP,Sparrow
2019-09-18,Fall,0,Fine Arts Building,FIA,FIA1,14:40,14:50,JO,N,none,n,n,n,NA,2019-09-18 FIA1 NA,
2019-09-18,Fall,0,Fine Arts Building,FIA,FIA2,14:40,14:50,JO,N,none,n,n,n,NA,2019-09-18 FIA2 NA,
2019-09-18,Fall,0,Fine Arts Building,FIA,FIA3,14:40,14:50,JO,N,none,n,n,n,NA,2019-09-18 FIA3 NA,
2019-09-18,Fall,0,Fine Arts Building,FIA,FIA4,14:40,14:50,JO,N,none,n,n,n,NA,2019-09-18 FIA4 NA,
2019-09-18,Fall,0,Fine Arts Building,FIA,FIA5,14:40,14:50,JO,N,none,n,n,n,NA,2019-09-18 FIA5 NA,
2019-09-18,Fall,0,Fine Arts Building,FIA,FIA6,14:40,14:50,JO,N,none,n,n,n,NA,2019-09-18 FIA6 NA,
2019-09-18,Fall,0,Fine Arts Building,FIA,FIA7,14:40,14:50,JO,N,none,n,n,n,NA,2019-09-18 FIA7 NA,
2019-09-18,Fall,0,Engineering Office Wing,EOW,EOW1,14:57,15:11,JO,N,none,n,n,n,NA,2019-09-18 EOW1 NA,
2019-09-18,Fall,0,Engineering Office Wing,EOW,EOW2,14:57,15:11,JO,Y,carcass,c,g,n,GCKI,2019-09-18 EOW2 GCKI,Kinglet
2019-09-18,Fall,0,Engineering Office Wing,EOW,EOW3,14:57,15:11,JO,N,none,n,n,n,NA,2019-09-18 EOW3 NA,
2019-09-18,Fall,0,Engineering Office Wing,EOW,EOW4,14:57,15:11,JO,N,none,n,n,n,NA,2019-09-18 EOW4 NA,
2019-09-18,Fall,0,Engineering Office Wing,EOW,EOW5,14:57,15:11,JO,N,none,n,n,n,NA,2019-09-18 EOW5 NA,
2019-09-18,Fall,0,Engineering Office Wing,EOW,EOW6,14:57,15:11,JO,N,none,n,n,n,NA,2019-09-18 EOW6 NA,
2019-09-18,Fall,0,University Centre,UVC,UVC1,15:23,15:41,JO,N,none,n,n,n,NA,2019-09-18 UVC1 NA,
2019-09-18,Fall,0,University Centre,UVC,UVC10,15:23,15:41,JO,N,none,n,n,n,NA,2019-09-18 UVC10 NA,
2019-09-18,Fall,0,University Centre,UVC,UVC11,15:23,15:41,JO,N,none,n,n,n,NA,2019-09-18 UVC11 NA,
2019-09-18,Fall,0,University Centre,UVC,UVC2,15:23,15:41,JO,N,none,n,n,n,NA,2019-09-18 UVC2 NA,
2019-09-18,Fall,0,University Centre,UVC,UVC3,15:23,15:41,JO,N,none,n,n,n,NA,2019-09-18 UVC3 NA,
2019-09-18,Fall,0,University Centre,UVC,UVC4,15:23,15:41,JO,N,none,n,n,n,NA,2019-09-18 UVC4 NA,
2019-09-18,Fall,0,University Centre,UVC,UVC5,15:23,15:41,JO,N,none,n,n,n,NA,2019-09-18 UVC5 NA,
2019-09-18,Fall,0,University Centre,UVC,UVC6,15:23,15:41,JO,N,none,n,n,n,NA,2019-09-18 UVC6 NA,
2019-09-18,Fall,0,University Centre,UVC,UVC7,15:23,15:41,JO,N,none,n,n,n,NA,2019-09-18 UVC7 NA,
2019-09-18,Fall,0,University Centre,UVC,UVC8,15:23,15:41,JO,N,none,n,n,n,NA,2019-09-18 UVC8 NA,
2019-09-18,Fall,0,University Centre,UVC,UVC9,15:23,15:41,JO,N,none,n,n,n,NA,2019-09-18 UVC9 NA,
2019-09-18,Fall,0,David Turpin Building,DTB,DTB1,15:45,15:56,JO,N,none,n,n,n,NA,2019-09-18 DTB1 NA,
2019-09-18,Fall,0,David Turpin Building,DTB,DTB2,15:45,15:56,JO,N,none,n,n,n,NA,2019-09-18 DTB2 NA,
2019-09-18,Fall,0,David Turpin Building,DTB,DTB3,15:45,15:56,TB,N,none,n,n,n,NA,2019-09-18 DTB3 NA,
2019-09-18,Fall,0,David Turpin Building,DTB,DTB4,15:45,15:56,JO,N,none,n,n,n,NA,2019-09-18 DTB4 NA,
2019-09-18,Fall,0,David Turpin Building,DTB,DTB5,15:45,15:56,JO,N,none,n,n,n,NA,2019-09-18 DTB5 NA,
2019-09-18,Fall,0,David Turpin Building,DTB,DTB6,15:45,15:56,JO,N,none,n,n,n,NA,2019-09-18 DTB6 NA,
2019-09-18,Fall,0,David Turpin Building,DTB,DTB7,15:45,15:56,JO,N,none,n,n,n,NA,2019-09-18 DTB7 NA,
2019-09-18,Fall,0,David Turpin Building,DTB,DTB8,15:45,15:56,JO,N,none,n,n,n,NA,2019-09-18 DTB8 NA,
2019-09-18,Fall,0,David Turpin Building,DTB,DTB9,15:45,15:56,JO,N,none,n,n,n,NA,2019-09-18 DTB9 NA,
2019-09-18,Fall,0,Michael Williams Building,MWB,MWB1,15:58,16:13,JO,N,none,n,n,n,NA,2019-09-18 MWB1 NA,
2019-09-18,Fall,0,Michael Williams Building,MWB,MWB10,15:58,16:13,JO,N,none,n,n,n,NA,2019-09-18 MWB10 NA,
2019-09-18,Fall,0,Michael Williams Building,MWB,MWB2,15:58,16:13,JO,N,none,n,n,n,NA,2019-09-18 MWB2 NA,
2019-09-18,Fall,0,Michael Williams Building,MWB,MWB3,15:58,16:13,JO,N,none,n,n,n,NA,2019-09-18 MWB3 NA,
2019-09-18,Fall,0,Michael Williams Building,MWB,MWB4,15:58,16:13,JO,N,none,n,n,n,NA,2019-09-18 MWB4 NA,
2019-09-18,Fall,0,Michael Williams Building,MWB,MWB5,15:58,16:13,TB,Y,feather smear,s,w,1,unknown,2019-09-18 MWB5 unknown,
2019-09-18,Fall,0,Michael Williams Building,MWB,MWB6,15:58,16:13,JO,N,none,n,n,n,NA,2019-09-18 MWB6 NA,
2019-09-18,Fall,0,Michael Williams Building,MWB,MWB7,15:58,16:13,JO,N,none,n,n,n,NA,2019-09-18 MWB7 NA,
2019-09-18,Fall,0,Michael Williams Building,MWB,MWB8,15:58,16:13,JO,N,none,n,n,n,NA,2019-09-18 MWB8 NA,
2019-09-18,Fall,0,Michael Williams Building,MWB,MWB9,15:58,16:13,JO,N,none,n,n,n,NA,2019-09-18 MWB9 NA,
2019-09-19,Fall,2,David Turpin Building,DTB,DTB1,14:33,14:50,JO,N,none,n,n,n,NA,2019-09-19 DTB1 NA,
2019-09-19,Fall,2,David Turpin Building,DTB,DTB2,14:33,14:50,JO,Y,feather smear,s,w,1,unknown,2019-09-19 DTB2 unknown,
2019-09-19,Fall,2,David Turpin Building,DTB,DTB3,14:33,14:50,TB,N,none,n,n,n,NA,2019-09-19 DTB3 NA,
2019-09-19,Fall,2,David Turpin Building,DTB,DTB4,14:33,14:50,JO,N,none,n,n,n,NA,2019-09-19 DTB4 NA,
2019-09-19,Fall,2,David Turpin Building,DTB,DTB5,14:33,14:50,JO,N,none,n,n,n,NA,2019-09-19 DTB5 NA,
2019-09-19,Fall,2,David Turpin Building,DTB,DTB6,14:33,14:50,JO,N,none,n,n,n,NA,2019-09-19 DTB6 NA,
2019-09-19,Fall,2,David Turpin Building,DTB,DTB7,14:33,14:50,JO,N,none,n,n,n,NA,2019-09-19 DTB7 NA,
2019-09-19,Fall,2,David Turpin Building,DTB,DTB8,14:33,14:50,JO,Y,feather pile,f,g,20,SAVS,2019-09-19 DTB8 SAVS,Sparrow
2019-09-19,Fall,2,David Turpin Building,DTB,DTB9,14:33,14:50,JO,N,none,n,n,n,NA,2019-09-19 DTB9 NA,
2019-09-19,Fall,2,Medical Sciences Building,MSB,MSB1,15:10,15:25,JO,N,none,n,n,n,NA,2019-09-19 MSB1 NA,
2019-09-19,Fall,2,Medical Sciences Building,MSB,MSB2,15:10,15:25,TB,Y,carcass,c,g,n,HETH,2019-09-19 MSB2 HETH,Thrush
2019-09-19,Fall,2,Medical Sciences Building,MSB,MSB3,15:10,15:25,JO,N,none,n,n,n,NA,2019-09-19 MSB3 NA,
2019-09-19,Fall,2,Medical Sciences Building,MSB,MSB4,15:10,15:25,JO,N,none,n,n,n,NA,2019-09-19 MSB4 NA,
2019-09-19,Fall,2,Medical Sciences Building,MSB,MSB5,15:10,15:25,JO,N,none,n,n,n,NA,2019-09-19 MSB5 NA,
2019-09-19,Fall,2,Medical Sciences Building,MSB,MSB6,15:10,15:25,JO,N,none,n,n,n,NA,2019-09-19 MSB6 NA,
2019-09-19,Fall,2,Medical Sciences Building,MSB,MSB7,15:10,15:25,JO,Y,feather pile,f,g,35,YEWA,2019-09-19 MSB7 YEWA,Warbler
2019-09-19,Fall,2,Fine Arts Building,FIA,FIA1,15:33,15:47,JO,N,none,n,n,n,NA,2019-09-19 FIA1 NA,
2019-09-19,Fall,2,Fine Arts Building,FIA,FIA2,15:33,15:47,JO,N,none,n,n,n,NA,2019-09-19 FIA2 NA,
2019-09-19,Fall,2,Fine Arts Building,FIA,FIA3,15:33,15:47,JO,N,none,n,n,n,NA,2019-09-19 FIA3 NA,
2019-09-19,Fall,2,Fine Arts Building,FIA,FIA4,15:33,15:47,TB,Y,carcass,c,g,n,LISP,2019-09-19 FIA4 LISP,Sparrow
2019-09-19,Fall,2,Fine Arts Building,FIA,FIA5,15:33,15:47,TB,Y,carcass,c,g,n,ORJU,2019-09-19 FIA5 ORJU,Sparrow
2019-09-19,Fall,2,Fine Arts Building,FIA,FIA6,15:33,15:47,JO,N,none,n,n,n,NA,2019-09-19 FIA6 NA,
2019-09-19,Fall,2,Fine Arts Building,FIA,FIA7,15:33,15:47,JO,N,none,n,n,n,NA,2019-09-19 FIA7 NA,
2019-09-19,Fall,2,Michael Williams Building,MWB,MWB1,16:19,16:38,JO,N,none,n,n,n,NA,2019-09-19 MWB1 NA,
2019-09-19,Fall,2,Michael Williams Building,MWB,MWB10,16:19,16:38,JO,N,none,n,n,n,NA,2019-09-19 MWB10 NA,
2019-09-19,Fall,2,Michael Williams Building,MWB,MWB2,16:19,16:38,JO,N,none,n,n,n,NA,2019-09-19 MWB2 NA,
2019-09-19,Fall,2,Michael Williams Building,MWB,MWB3,16:19,16:38,JO,N,none,n,n,n,NA,2019-09-19 MWB3 NA,
2019-09-19,Fall,2,Michael Williams Building,MWB,MWB4,16:19,16:38,JO,N,none,n,n,n,NA,2019-09-19 MWB4 NA,
2019-09-19,Fall,2,Michael Williams Building,MWB,MWB5,16:19,16:38,JO,N,none,n,n,n,NA,2019-09-19 MWB5 NA,
2019-09-19,Fall,2,Michael Williams Building,MWB,MWB6,16:19,16:38,JO,N,none,n,n,n,NA,2019-09-19 MWB6 NA,
2019-09-19,Fall,2,Michael Williams Building,MWB,MWB7,16:19,16:38,JO,N,none,n,n,n,NA,2019-09-19 MWB7 NA,
2019-09-19,Fall,2,Michael Williams Building,MWB,MWB8,16:19,16:38,JO,N,none,n,n,n,NA,2019-09-19 MWB8 NA,
2019-09-19,Fall,2,Michael Williams Building,MWB,MWB9,16:19,16:38,JO,N,none,n,n,n,NA,2019-09-19 MWB9 NA,
2019-09-19,Fall,6,University Centre,UVC,UVC1,16:45,17:06,JO,N,none,n,n,n,NA,2019-09-19 UVC1 NA,
2019-09-19,Fall,6,University Centre,UVC,UVC10,16:45,17:06,JO,N,none,n,n,n,NA,2019-09-19 UVC10 NA,
2019-09-19,Fall,6,University Centre,UVC,UVC11,16:45,17:06,JO,N,none,n,n,n,NA,2019-09-19 UVC11 NA,
2019-09-19,Fall,6,University Centre,UVC,UVC2,16:45,17:06,JO,N,none,n,n,n,NA,2019-09-19 UVC2 NA,
2019-09-19,Fall,6,University Centre,UVC,UVC3,16:45,17:06,JO,N,none,n,n,n,NA,2019-09-19 UVC3 NA,
2019-09-19,Fall,6,University Centre,UVC,UVC4,16:45,17:06,JO,N,none,n,n,n,NA,2019-09-19 UVC4 NA,
2019-09-19,Fall,6,University Centre,UVC,UVC5,16:45,17:06,JO,N,none,n,n,n,NA,2019-09-19 UVC5 NA,
2019-09-19,Fall,6,University Centre,UVC,UVC6,16:45,17:06,JO,N,none,n,n,n,NA,2019-09-19 UVC6 NA,
2019-09-19,Fall,6,University Centre,UVC,UVC7,16:45,17:06,JO,N,none,n,n,n,NA,2019-09-19 UVC7 NA,
2019-09-19,Fall,6,University Centre,UVC,UVC8,16:45,17:06,JO,N,none,n,n,n,NA,2019-09-19 UVC8 NA,
