SURVEY_DATE,SEASON,SKY_CONDITION_CODE,BUILDING_NAME,BUILDING_CODE,FACADE,SURVEY_START_TIME,SURVEY_END_TIME,SURVEYOR,EVIDENCE_FOUND,TYPE_OF_COLLISION,COLLISION_TYPE_CATEGORY,GROUND_OR_WINDOW,NUMBER_OF_FEATHERS,SPECIES_ID,CODE,TAXONOMIC_GROUPING
1/30/20,Winter,2,Fine Arts Building,FIA,FIA6,14:10,14:18,JO,N,none,n,n,n,NA,2020-01-30 FIA6 NA,
1/30/20,Winter,2,Fine Arts Building,FIA,FIA7,14:10,14:18,JO,N,none,n,n,n,NA,2020-01-30 FIA7 NA,
1/30/20,Winter,2,Medical Sciences Building,MSB,MSB1,14:22,14:31,JO,N,none,n,n,n,NA,2020-01-30 MSB1 NA,
1/30/20,Winter,2,Medical Sciences Building,MSB,MSB2,14:22,14:31,JO,N,none,n,n,n,NA,2020-01-30 MSB2 NA,
1/30/20,Winter,2,Medical Sciences Building,MSB,MSB3,14:22,14:31,JO,N,none,n,n,n,NA,2020-01-30 MSB3 NA,
1/30/20,Winter,2,Medical Sciences Building,MSB,MSB4,14:22,14:31,JO,N,none,n,n,n,NA,2020-01-30 MSB4 NA,
1/30/20,Winter,2,Medical Sciences Building,MSB,MSB5,14:22,14:31,JO,N,none,n,n,n,NA,2020-01-30 MSB5 NA,
1/30/20,Winter,2,Medical Sciences Building,MSB,MSB6,14:22,14:31,JO,N,none,n,n,n,NA,2020-01-30 MSB6 NA,
1/30/20,Winter,2,Medical Sciences Building,MSB,MSB7,14:22,14:31,JO,N,none,n,n,n,NA,2020-01-30 MSB7 NA,
1/31/20,Winter,1,University Centre,UVC,UVC1,13:06,13:19,JO,N,none,n,n,n,NA,2020-01-31 UVC1 NA,
1/31/20,Winter,1,University Centre,UVC,UVC10,13:06,13:19,JO,N,none,n,n,n,NA,2020-01-31 UVC10 NA,
1/31/20,Winter,1,University Centre,UVC,UVC11,13:06,13:19,JO,N,none,n,n,n,NA,2020-01-31 UVC11 NA,
1/31/20,Winter,1,University Centre,UVC,UVC2,13:06,13:19,JO,N,none,n,n,n,NA,2020-01-31 UVC2 NA,
1/31/20,Winter,1,University Centre,UVC,UVC3,13:06,13:19,JO,N,none,n,n,n,NA,2020-01-31 UVC3 NA,
1/31/20,Winter,1,University Centre,UVC,UVC4,13:06,13:19,JO,N,none,n,n,n,NA,2020-01-31 UVC4 NA,
1/31/20,Winter,1,University Centre,UVC,UVC5,13:06,13:19,JO,N,none,n,n,n,NA,2020-01-31 UVC5 NA,
1/31/20,Winter,1,University Centre,UVC,UVC6,13:06,13:19,JO,N,none,n,n,n,NA,2020-01-31 UVC6 NA,
1/31/20,Winter,1,University Centre,UVC,UVC7,13:06,13:19,JO,N,none,n,n,n,NA,2020-01-31 UVC7 NA,
1/31/20,Winter,1,University Centre,UVC,UVC8,13:06,13:19,JO,N,none,n,n,n,NA,2020-01-31 UVC8 NA,
1/31/20,Winter,1,University Centre,UVC,UVC9,13:06,13:19,JO,N,none,n,n,n,NA,2020-01-31 UVC9 NA,
1/31/20,Winter,2,Michael Williams Building,MWB,MWB1,13:22,13:33,JO,N,none,n,n,n,NA,2020-01-31 MWB1 NA,
1/31/20,Winter,2,Michael Williams Building,MWB,MWB10,13:22,13:33,JO,N,none,n,n,n,NA,2020-01-31 MWB10 NA,
1/31/20,Winter,2,Michael Williams Building,MWB,MWB2,13:22,13:33,JO,N,none,n,n,n,NA,2020-01-31 MWB2 NA,
1/31/20,Winter,2,Michael Williams Building,MWB,MWB3,13:22,13:33,JO,N,none,n,n,n,NA,2020-01-31 MWB3 NA,
1/31/20,Winter,2,Michael Williams Building,MWB,MWB4,13:22,13:33,JO,N,none,n,n,n,NA,2020-01-31 MWB4 NA,
1/31/20,Winter,2,Michael Williams Building,MWB,MWB5,13:22,13:33,JO,N,none,n,n,n,NA,2020-01-31 MWB5 NA,
1/31/20,Winter,2,Michael Williams Building,MWB,MWB6,13:22,13:33,JO,N,none,n,n,n,NA,2020-01-31 MWB6 NA,
1/31/20,Winter,2,Michael Williams Building,MWB,MWB7,13:22,13:33,JO,N,none,n,n,n,NA,2020-01-31 MWB7 NA,
1/31/20,Winter,2,Michael Williams Building,MWB,MWB8,13:22,13:33,JO,N,none,n,n,n,NA,2020-01-31 MWB8 NA,
1/31/20,Winter,2,Michael Williams Building,MWB,MWB9,13:22,13:33,JO,N,none,n,n,n,NA,2020-01-31 MWB9 NA,
1/31/20,Winter,2,David Turpin Building,DTB,DTB1,13:35,13:45,JO,N,none,n,n,n,NA,2020-01-31 DTB1 NA,
1/31/20,Winter,2,David Turpin Building,DTB,DTB2,13:35,13:45,JO,N,none,n,n,n,NA,2020-01-31 DTB2 NA,
1/31/20,Winter,2,David Turpin Building,DTB,DTB3,13:35,13:45,JO,N,none,n,n,n,NA,2020-01-31 DTB3 NA,
1/31/20,Winter,2,David Turpin Building,DTB,DTB4,13:35,13:45,JO,N,none,n,n,n,NA,2020-01-31 DTB4 NA,
1/31/20,Winter,2,David Turpin Building,DTB,DTB5,13:35,13:45,JO,N,none,n,n,n,NA,2020-01-31 DTB5 NA,
1/31/20,Winter,2,David Turpin Building,DTB,DTB6,13:35,13:45,JO,N,none,n,n,n,NA,2020-01-31 DTB6 NA,
1/31/20,Winter,2,David Turpin Building,DTB,DTB7,13:35,13:45,JO,N,none,n,n,n,NA,2020-01-31 DTB7 NA,
1/31/20,Winter,2,David Turpin Building,DTB,DTB8,13:35,13:45,JO,N,none,n,n,n,NA,2020-01-31 DTB8 NA,
1/31/20,Winter,2,David Turpin Building,DTB,DTB9,13:35,13:45,JO,N,none,n,n,n,NA,2020-01-31 DTB9 NA,
1/31/20,Winter,2,Fine Arts Building,FIA,FIA1,13:52,13:59,JO,N,none,n,n,n,NA,2020-01-31 FIA1 NA,
1/31/20,Winter,2,Fine Arts Building,FIA,FIA2,13:52,13:59,JO,N,none,n,n,n,NA,2020-01-31 FIA2 NA,
1/31/20,Winter,2,Fine Arts Building,FIA,FIA3,13:52,13:59,JO,N,none,n,n,n,NA,2020-01-31 FIA3 NA,
1/31/20,Winter,2,Fine Arts Building,FIA,FIA4,13:52,13:59,JO,N,none,n,n,n,NA,2020-01-31 FIA4 NA,
1/31/20,Winter,2,Fine Arts Building,FIA,FIA5,13:52,13:59,JO,N,none,n,n,n,NA,2020-01-31 FIA5 NA,
1/31/20,Winter,2,Fine Arts Building,FIA,FIA6,13:52,13:59,JO,N,none,n,n,n,NA,2020-01-31 FIA6 NA,
1/31/20,Winter,2,Fine Arts Building,FIA,FIA7,13:52,13:59,JO,N,none,n,n,n,NA,2020-01-31 FIA7 NA,
1/31/20,Winter,5,Medical Sciences Building,MSB,MSB1,14:03,14:12,JO,N,none,n,n,n,NA,2020-01-31 MSB1 NA,
1/31/20,Winter,5,Medical Sciences Building,MSB,MSB2,14:03,14:12,JO,N,none,n,n,n,NA,2020-01-31 MSB2 NA,
1/31/20,Winter,5,Medical Sciences Building,MSB,MSB3,14:03,14:12,JO,N,none,n,n,n,NA,2020-01-31 MSB3 NA,
1/31/20,Winter,5,Medical Sciences Building,MSB,MSB4,14:03,14:12,JO,N,none,n,n,n,NA,2020-01-31 MSB4 NA,
1/31/20,Winter,5,Medical Sciences Building,MSB,MSB5,14:03,14:12,JO,N,none,n,n,n,NA,2020-01-31 MSB5 NA,
1/31/20,Winter,5,Medical Sciences Building,MSB,MSB6,14:03,14:12,JO,N,none,n,n,n,NA,2020-01-31 MSB6 NA,
1/31/20,Winter,5,Medical Sciences Building,MSB,MSB7,14:03,14:12,JO,N,none,n,n,n,NA,2020-01-31 MSB7 NA,
1/31/20,Winter,6,Engineering Office Wing,EOW,EOW1,14:17,14:25,JO,N,none,n,n,n,NA,2020-01-31 EOW1 NA,
1/31/20,Winter,6,Engineering Office Wing,EOW,EOW2,14:17,14:25,JO,N,none,n,n,n,NA,2020-01-31 EOW2 NA,
1/31/20,Winter,6,Engineering Office Wing,EOW,EOW3,14:17,14:25,JO,N,none,n,n,n,NA,2020-01-31 EOW3 NA,
1/31/20,Winter,6,Engineering Office Wing,EOW,EOW4,14:17,14:25,JO,N,none,n,n,n,NA,2020-01-31 EOW4 NA,
1/31/20,Winter,6,Engineering Office Wing,EOW,EOW5,14:17,14:25,JO,N,none,n,n,n,NA,2020-01-31 EOW5 NA,
1/31/20,Winter,6,Engineering Office Wing,EOW,EOW6,14:17,14:25,JO,N,none,n,n,n,NA,2020-01-31 EOW6 NA,
2/1/20,Winter,1,Michael Williams Building,MWB,MWB1,12:56,13:06,JO,N,none,n,n,n,NA,2020-02-01 MWB1 NA,
2/1/20,Winter,1,Michael Williams Building,MWB,MWB10,12:56,13:06,JO,N,none,n,n,n,NA,2020-02-01 MWB10 NA,
2/1/20,Winter,1,Michael Williams Building,MWB,MWB2,12:56,13:06,JO,N,none,n,n,n,NA,2020-02-01 MWB2 NA,
2/1/20,Winter,1,Michael Williams Building,MWB,MWB3,12:56,13:06,JO,N,none,n,n,n,NA,2020-02-01 MWB3 NA,
2/1/20,Winter,1,Michael Williams Building,MWB,MWB4,12:56,13:06,JO,N,none,n,n,n,NA,2020-02-01 MWB4 NA,
2/1/20,Winter,1,Michael Williams Building,MWB,MWB5,12:56,13:06,JO,N,none,n,n,n,NA,2020-02-01 MWB5 NA,
2/1/20,Winter,1,Michael Williams Building,MWB,MWB6,12:56,13:06,JO,N,none,n,n,n,NA,2020-02-01 MWB6 NA,
2/1/20,Winter,1,Michael Williams Building,MWB,MWB7,12:56,13:06,JO,N,none,n,n,n,NA,2020-02-01 MWB7 NA,
2/1/20,Winter,1,Michael Williams Building,MWB,MWB8,12:56,13:06,JO,N,none,n,n,n,NA,2020-02-01 MWB8 NA,
2/1/20,Winter,1,Michael Williams Building,MWB,MWB9,12:56,13:06,JO,N,none,n,n,n,NA,2020-02-01 MWB9 NA,
2/1/20,Winter,1,David Turpin Building,DTB,DTB1,13:09,13:19,RG,N,none,n,n,n,NA,2020-02-01 DTB1 NA,
2/1/20,Winter,1,David Turpin Building,DTB,DTB2,13:09,13:19,JO,N,none,n,n,n,NA,2020-02-01 DTB2 NA,
2/1/20,Winter,1,David Turpin Building,DTB,DTB3,13:09,13:19,JO,N,none,n,n,n,NA,2020-02-01 DTB3 NA,
2/1/20,Winter,1,David Turpin Building,DTB,DTB4,13:09,13:19,JO,N,none,n,n,n,NA,2020-02-01 DTB4 NA,
2/1/20,Winter,1,David Turpin Building,DTB,DTB5,13:09,13:19,JO,N,none,n,n,n,NA,2020-02-01 DTB5 NA,
2/1/20,Winter,1,David Turpin Building,DTB,DTB6,13:09,13:19,JO,N,none,n,n,n,NA,2020-02-01 DTB6 NA,
2/1/20,Winter,1,David Turpin Building,DTB,DTB7,13:09,13:19,JO,N,none,n,n,n,NA,2020-02-01 DTB7 NA,
2/1/20,Winter,1,David Turpin Building,DTB,DTB8,13:09,13:19,JO,N,none,n,n,n,NA,2020-02-01 DTB8 NA,
2/1/20,Winter,1,David Turpin Building,DTB,DTB9,13:09,13:19,JO,N,none,n,n,n,NA,2020-02-01 DTB9 NA,
2/1/20,Winter,1,Fine Arts Building,FIA,FIA1,13:26,13:34,JO,N,none,n,n,n,NA,2020-02-01 FIA1 NA,
2/1/20,Winter,1,Fine Arts Building,FIA,FIA2,13:26,13:34,JO,N,none,n,n,n,NA,2020-02-01 FIA2 NA,
2/1/20,Winter,1,Fine Arts Building,FIA,FIA3,13:26,13:34,JO,N,none,n,n,n,NA,2020-02-01 FIA3 NA,
2/1/20,Winter,1,Fine Arts Building,FIA,FIA4,13:26,13:34,JO,N,none,n,n,n,NA,2020-02-01 FIA4 NA,
2/1/20,Winter,1,Fine Arts Building,FIA,FIA5,13:26,13:34,JO,N,none,n,n,n,NA,2020-02-01 FIA5 NA,
2/1/20,Winter,1,Fine Arts Building,FIA,FIA6,13:26,13:34,JO,N,none,n,n,n,NA,2020-02-01 FIA6 NA,
2/1/20,Winter,1,Fine Arts Building,FIA,FIA7,13:26,13:34,JO,N,none,n,n,n,NA,2020-02-01 FIA7 NA,
2/1/20,Winter,1,Medical Sciences Building,MSB,MSB1,13:39,13:47,JO,N,none,n,n,n,NA,2020-02-01 MSB1 NA,
2/1/20,Winter,1,Medical Sciences Building,MSB,MSB2,13:39,13:47,RG,N,none,n,n,n,NA,2020-02-01 MSB2 NA,
2/1/20,Winter,1,Medical Sciences Building,MSB,MSB3,13:39,13:47,JO,N,none,n,n,n,NA,2020-02-01 MSB3 NA,
2/1/20,Winter,1,Medical Sciences Building,MSB,MSB4,13:39,13:47,JO,N,none,n,n,n,NA,2020-02-01 MSB4 NA,
2/1/20,Winter,1,Medical Sciences Building,MSB,MSB5,13:39,13:47,JO,N,none,n,n,n,NA,2020-02-01 MSB5 NA,
2/1/20,Winter,1,Medical Sciences Building,MSB,MSB6,13:39,13:47,JO,N,none,n,n,n,NA,2020-02-01 MSB6 NA,
2/1/20,Winter,1,Medical Sciences Building,MSB,MSB7,13:39,13:47,JO,N,none,n,n,n,NA,2020-02-01 MSB7 NA,
2/1/20,Winter,1,Engineering Office Wing,EOW,EOW1,13:51,14:00,JO,N,none,n,n,n,NA,2020-02-01 EOW1 NA,
2/1/20,Winter,1,Engineering Office Wing,EOW,EOW2,13:51,14:00,RG,Y,carcass,c,g,n,ANHU,2020-02-01 EOW2 ANHU,Hummingbird
2/1/20,Winter,1,Engineering Office Wing,EOW,EOW3,13:51,14:00,JO,N,none,n,n,n,NA,2020-02-01 EOW3 NA,
2/1/20,Winter,1,Engineering Office Wing,EOW,EOW4,13:51,14:00,JO,N,none,n,n,n,NA,2020-02-01 EOW4 NA,
2/1/20,Winter,1,Engineering Office Wing,EOW,EOW5,13:51,14:00,JO,N,none,n,n,n,NA,2020-02-01 EOW5 NA,
2/1/20,Winter,1,Engineering Office Wing,EOW,EOW6,13:51,14:00,JO,N,none,n,n,n,NA,2020-02-01 EOW6 NA,
2/1/20,Winter,1,University Centre,UVC,UVC1,14:15,14:29,JO,N,none,n,n,n,NA,2020-02-01 UVC1 NA,
2/1/20,Winter,1,University Centre,UVC,UVC10,14:15,14:29,JO,N,none,n,n,n,NA,2020-02-01 UVC10 NA,
2/1/20,Winter,1,University Centre,UVC,UVC11,14:15,14:29,JO,N,none,n,n,n,NA,2020-02-01 UVC11 NA,
2/1/20,Winter,1,University Centre,UVC,UVC2,14:15,14:29,JO,N,none,n,n,n,NA,2020-02-01 UVC2 NA,
2/1/20,Winter,1,University Centre,UVC,UVC3,14:15,14:29,RG,N,none,n,n,n,NA,2020-02-01 UVC3 NA,
2/1/20,Winter,1,University Centre,UVC,UVC4,14:15,14:29,JO,N,none,n,n,n,NA,2020-02-01 UVC4 NA,
2/1/20,Winter,1,University Centre,UVC,UVC5,14:15,14:29,JO,N,none,n,n,n,NA,2020-02-01 UVC5 NA,
2/1/20,Winter,1,University Centre,UVC,UVC6,14:15,14:29,JO,N,none,n,n,n,NA,2020-02-01 UVC6 NA,
2/1/20,Winter,1,University Centre,UVC,UVC7,14:15,14:29,JO,N,none,n,n,n,NA,2020-02-01 UVC7 NA,
2/1/20,Winter,1,University Centre,UVC,UVC8,14:15,14:29,JO,N,none,n,n,n,NA,2020-02-01 UVC8 NA,
2/1/20,Winter,1,University Centre,UVC,UVC9,14:15,14:29,JO,N,none,n,n,n,NA,2020-02-01 UVC9 NA,
2/2/20,Winter,1,David Turpin Building,DTB,DTB1,13:05,13:14,JO,N,none,n,n,n,NA,2020-02-02 DTB1 NA,
2/2/20,Winter,1,David Turpin Building,DTB,DTB2,13:05,13:14,JO,N,none,n,n,n,NA,2020-02-02 DTB2 NA,
2/2/20,Winter,1,David Turpin Building,DTB,DTB3,13:05,13:14,JO,N,none,n,n,n,NA,2020-02-02 DTB3 NA,
2/2/20,Winter,1,David Turpin Building,DTB,DTB4,13:05,13:14,JO,N,none,n,n,n,NA,2020-02-02 DTB4 NA,
2/2/20,Winter,1,David Turpin Building,DTB,DTB5,13:05,13:14,JO,N,none,n,n,n,NA,2020-02-02 DTB5 NA,
2/2/20,Winter,1,David Turpin Building,DTB,DTB6,13:05,13:14,JO,N,none,n,n,n,NA,2020-02-02 DTB6 NA,
2/2/20,Winter,1,David Turpin Building,DTB,DTB7,13:05,13:14,JO,N,none,n,n,n,NA,2020-02-02 DTB7 NA,
2/2/20,Winter,1,David Turpin Building,DTB,DTB8,13:05,13:14,JO,N,none,n,n,n,NA,2020-02-02 DTB8 NA,
2/2/20,Winter,1,David Turpin Building,DTB,DTB9,13:05,13:14,JO,N,none,n,n,n,NA,2020-02-02 DTB9 NA,
2/2/20,Winter,1,Fine Arts Building,FIA,FIA1,13:20,13:27,JO,N,none,n,n,n,NA,2020-02-02 FIA1 NA,
2/2/20,Winter,1,Fine Arts Building,FIA,FIA2,13:20,13:27,JO,N,none,n,n,n,NA,2020-02-02 FIA2 NA,
2/2/20,Winter,1,Fine Arts Building,FIA,FIA3,13:20,13:27,JO,N,none,n,n,n,NA,2020-02-02 FIA3 NA,
2/2/20,Winter,1,Fine Arts Building,FIA,FIA4,13:20,13:27,JO,N,none,n,n,n,NA,2020-02-02 FIA4 NA,
2/2/20,Winter,1,Fine Arts Building,FIA,FIA5,13:20,13:27,JO,N,none,n,n,n,NA,2020-02-02 FIA5 NA,
2/2/20,Winter,1,Fine Arts Building,FIA,FIA6,13:20,13:27,JO,N,none,n,n,n,NA,2020-02-02 FIA6 NA,
2/2/20,Winter,1,Fine Arts Building,FIA,FIA7,13:20,13:27,JO,N,none,n,n,n,NA,2020-02-02 FIA7 NA,
2/2/20,Winter,1,Medical Sciences Building,MSB,MSB1,13:32,13:40,JO,N,none,n,n,n,NA,2020-02-02 MSB1 NA,
2/2/20,Winter,1,Medical Sciences Building,MSB,MSB2,13:32,13:40,JO,N,none,n,n,n,NA,2020-02-02 MSB2 NA,
2/2/20,Winter,1,Medical Sciences Building,MSB,MSB3,13:32,13:40,JO,N,none,n,n,n,NA,2020-02-02 MSB3 NA,
2/2/20,Winter,1,Medical Sciences Building,MSB,MSB4,13:32,13:40,JO,N,none,n,n,n,NA,2020-02-02 MSB4 NA,
2/2/20,Winter,1,Medical Sciences Building,MSB,MSB5,13:32,13:40,JO,N,none,n,n,n,NA,2020-02-02 MSB5 NA,
2/2/20,Winter,1,Medical Sciences Building,MSB,MSB6,13:32,13:40,JO,N,none,n,n,n,NA,2020-02-02 MSB6 NA,
2/2/20,Winter,1,Medical Sciences Building,MSB,MSB7,13:32,13:40,JO,N,none,n,n,n,NA,2020-02-02 MSB7 NA,
2/2/20,Winter,1,Engineering Office Wing,EOW,EOW1,13:43,13:51,JO,N,none,n,n,n,NA,2020-02-02 EOW1 NA,
2/2/20,Winter,1,Engineering Office Wing,EOW,EOW2,13:43,13:51,JO,N,none,n,n,n,NA,2020-02-02 EOW2 NA,
2/2/20,Winter,1,Engineering Office Wing,EOW,EOW3,13:43,13:51,JO,N,none,n,n,n,NA,2020-02-02 EOW3 NA,
2/2/20,Winter,1,Engineering Office Wing,EOW,EOW4,13:43,13:51,JO,N,none,n,n,n,NA,2020-02-02 EOW4 NA,
2/2/20,Winter,1,Engineering Office Wing,EOW,EOW5,13:43,13:51,JO,N,none,n,n,n,NA,2020-02-02 EOW5 NA,
2/2/20,Winter,1,Engineering Office Wing,EOW,EOW6,13:43,13:51,JO,N,none,n,n,n,NA,2020-02-02 EOW6 NA,
2/2/20,Winter,1,University Centre,UVC,UVC1,13:57,14:09,JO,N,none,n,n,n,NA,2020-02-02 UVC1 NA,
2/2/20,Winter,1,University Centre,UVC,UVC10,13:57,14:09,JO,N,none,n,n,n,NA,2020-02-02 UVC10 NA,
2/2/20,Winter,1,University Centre,UVC,UVC11,13:57,14:09,JO,N,none,n,n,n,NA,2020-02-02 UVC11 NA,
2/2/20,Winter,1,University Centre,UVC,UVC2,13:57,14:09,JO,N,none,n,n,n,NA,2020-02-02 UVC2 NA,
2/2/20,Winter,1,University Centre,UVC,UVC3,13:57,14:09,JO,N,none,n,n,n,NA,2020-02-02 UVC3 NA,
2/2/20,Winter,1,University Centre,UVC,UVC4,13:57,14:09,JO,N,none,n,n,n,NA,2020-02-02 UVC4 NA,
2/2/20,Winter,1,University Centre,UVC,UVC5,13:57,14:09,JO,N,none,n,n,n,NA,2020-02-02 UVC5 NA,
2/2/20,Winter,1,University Centre,UVC,UVC6,13:57,14:09,RG,N,none,n,n,n,NA,2020-02-02 UVC6 NA,
2/2/20,Winter,1,University Centre,UVC,UVC7,13:57,14:09,JO,N,none,n,n,n,NA,2020-02-02 UVC7 NA,
2/2/20,Winter,1,University Centre,UVC,UVC8,13:57,14:09,JO,N,none,n,n,n,NA,2020-02-02 UVC8 NA,
2/2/20,Winter,1,University Centre,UVC,UVC9,13:57,14:09,JO,N,none,n,n,n,NA,2020-02-02 UVC9 NA,
2/2/20,Winter,1,Michael Williams Building,MWB,MWB1,14:14,14:23,JO,N,none,n,n,n,NA,2020-02-02 MWB1 NA,
2/2/20,Winter,1,Michael Williams Building,MWB,MWB10,14:14,14:23,JO,N,none,n,n,n,NA,2020-02-02 MWB10 NA,
2/2/20,Winter,1,Michael Williams Building,MWB,MWB2,14:14,14:23,JO,N,none,n,n,n,NA,2020-02-02 MWB2 NA,
2/2/20,Winter,1,Michael Williams Building,MWB,MWB3,14:14,14:23,JO,N,none,n,n,n,NA,2020-02-02 MWB3 NA,
2/2/20,Winter,1,Michael Williams Building,MWB,MWB4,14:14,14:23,JO,N,none,n,n,n,NA,2020-02-02 MWB4 NA,
2/2/20,Winter,1,Michael Williams Building,MWB,MWB5,14:14,14:23,JO,N,none,n,n,n,NA,2020-02-02 MWB5 NA,
2/2/20,Winter,1,Michael Williams Building,MWB,MWB6,14:14,14:23,JO,N,none,n,n,n,NA,2020-02-02 MWB6 NA,
2/2/20,Winter,1,Michael Williams Building,MWB,MWB7,14:14,14:23,JO,N,none,n,n,n,NA,2020-02-02 MWB7 NA,
2/2/20,Winter,1,Michael Williams Building,MWB,MWB8,14:14,14:23,JO,N,none,n,n,n,NA,2020-02-02 MWB8 NA,
2/2/20,Winter,1,Michael Williams Building,MWB,MWB9,14:14,14:23,JO,N,none,n,n,n,NA,2020-02-02 MWB9 NA,
2/3/20,Winter,2,Fine Arts Building,FIA,FIA1,13:00,13:08,JO,N,none,n,n,n,NA,2020-02-03 FIA1 NA,
2/3/20,Winter,2,Fine Arts Building,FIA,FIA2,13:00,13:08,JO,N,none,n,n,n,NA,2020-02-03 FIA2 NA,
2/3/20,Winter,2,Fine Arts Building,FIA,FIA3,13:00,13:08,JO,N,none,n,n,n,NA,2020-02-03 FIA3 NA,
2/3/20,Winter,2,Fine Arts Building,FIA,FIA4,13:00,13:08,JO,N,none,n,n,n,NA,2020-02-03 FIA4 NA,
2/3/20,Winter,2,Fine Arts Building,FIA,FIA5,13:00,13:08,JO,N,none,n,n,n,NA,2020-02-03 FIA5 NA,
2/3/20,Winter,2,Fine Arts Building,FIA,FIA6,13:00,13:08,JO,N,none,n,n,n,NA,2020-02-03 FIA6 NA,
2/3/20,Winter,2,Fine Arts Building,FIA,FIA7,13:00,13:08,JO,N,none,n,n,n,NA,2020-02-03 FIA7 NA,
2/3/20,Winter,2,Medical Sciences Building,MSB,MSB1,13:12,13:21,JO,N,none,n,n,n,NA,2020-02-03 MSB1 NA,
2/3/20,Winter,2,Medical Sciences Building,MSB,MSB2,13:12,13:21,JO,N,none,n,n,n,NA,2020-02-03 MSB2 NA,
2/3/20,Winter,2,Medical Sciences Building,MSB,MSB3,13:12,13:21,JO,N,none,n,n,n,NA,2020-02-03 MSB3 NA,
2/3/20,Winter,2,Medical Sciences Building,MSB,MSB4,13:12,13:21,JO,N,none,n,n,n,NA,2020-02-03 MSB4 NA,
2/3/20,Winter,2,Medical Sciences Building,MSB,MSB5,13:12,13:21,JO,N,none,n,n,n,NA,2020-02-03 MSB5 NA,
2/3/20,Winter,2,Medical Sciences Building,MSB,MSB6,13:12,13:21,JO,N,none,n,n,n,NA,2020-02-03 MSB6 NA,
2/3/20,Winter,2,Medical Sciences Building,MSB,MSB7,13:12,13:21,JO,N,none,n,n,n,NA,2020-02-03 MSB7 NA,
2/3/20,Winter,2,Engineering Office Wing,EOW,EOW1,13:25,13:33,JO,N,none,n,n,n,NA,2020-02-03 EOW1 NA,
2/3/20,Winter,2,Engineering Office Wing,EOW,EOW2,13:25,13:33,JO,N,none,n,n,n,NA,2020-02-03 EOW2 NA,
2/3/20,Winter,2,Engineering Office Wing,EOW,EOW3,13:25,13:33,JO,N,none,n,n,n,NA,2020-02-03 EOW3 NA,
2/3/20,Winter,2,Engineering Office Wing,EOW,EOW4,13:25,13:33,JO,N,none,n,n,n,NA,2020-02-03 EOW4 NA,
2/3/20,Winter,2,Engineering Office Wing,EOW,EOW5,13:25,13:33,JO,N,none,n,n,n,NA,2020-02-03 EOW5 NA,
2/3/20,Winter,2,Engineering Office Wing,EOW,EOW6,13:25,13:33,JO,N,none,n,n,n,NA,2020-02-03 EOW6 NA,
2/3/20,Winter,2,University Centre,UVC,UVC1,13:38,13:51,JO,N,none,n,n,n,NA,2020-02-03 UVC1 NA,
2/3/20,Winter,2,University Centre,UVC,UVC10,13:38,13:51,JO,N,none,n,n,n,NA,2020-02-03 UVC10 NA,
2/3/20,Winter,2,University Centre,UVC,UVC11,13:38,13:51,JO,N,none,n,n,n,NA,2020-02-03 UVC11 NA,
2/3/20,Winter,2,University Centre,UVC,UVC2,13:38,13:51,JO,N,none,n,n,n,NA,2020-02-03 UVC2 NA,
2/3/20,Winter,2,University Centre,UVC,UVC3,13:38,13:51,JO,N,none,n,n,n,NA,2020-02-03 UVC3 NA,
2/3/20,Winter,2,University Centre,UVC,UVC4,13:38,13:51,JO,N,none,n,n,n,NA,2020-02-03 UVC4 NA,
2/3/20,Winter,2,University Centre,UVC,UVC5,13:38,13:51,JO,N,none,n,n,n,NA,2020-02-03 UVC5 NA,
2/3/20,Winter,2,University Centre,UVC,UVC6,13:38,13:51,JO,N,none,n,n,n,NA,2020-02-03 UVC6 NA,
2/3/20,Winter,2,University Centre,UVC,UVC7,13:38,13:51,JO,N,none,n,n,n,NA,2020-02-03 UVC7 NA,
2/3/20,Winter,2,University Centre,UVC,UVC8,13:38,13:51,JO,N,none,n,n,n,NA,2020-02-03 UVC8 NA,
2/3/20,Winter,2,University Centre,UVC,UVC9,13:38,13:51,JO,N,none,n,n,n,NA,2020-02-03 UVC9 NA,
2/3/20,Winter,2,Michael Williams Building,MWB,MWB1,13:55,14:05,JO,N,none,n,n,n,NA,2020-02-03 MWB1 NA,
2/3/20,Winter,2,Michael Williams Building,MWB,MWB10,13:55,14:05,JO,N,none,n,n,n,NA,2020-02-03 MWB10 NA,
2/3/20,Winter,2,Michael Williams Building,MWB,MWB2,13:55,14:05,JO,N,none,n,n,n,NA,2020-02-03 MWB2 NA,
2/3/20,Winter,2,Michael Williams Building,MWB,MWB3,13:55,14:05,JO,N,none,n,n,n,NA,2020-02-03 MWB3 NA,
2/3/20,Winter,2,Michael Williams Building,MWB,MWB4,13:55,14:05,JO,N,none,n,n,n,NA,2020-02-03 MWB4 NA,
2/3/20,Winter,2,Michael Williams Building,MWB,MWB5,13:55,14:05,JO,N,none,n,n,n,NA,2020-02-03 MWB5 NA,
2/3/20,Winter,2,Michael Williams Building,MWB,MWB6,13:55,14:05,JO,N,none,n,n,n,NA,2020-02-03 MWB6 NA,
2/3/20,Winter,2,Michael Williams Building,MWB,MWB7,13:55,14:05,JO,N,none,n,n,n,NA,2020-02-03 MWB7 NA,
2/3/20,Winter,2,Michael Williams Building,MWB,MWB8,13:55,14:05,JO,N,none,n,n,n,NA,2020-02-03 MWB8 NA,
